"id","terminal_id","tokens","cash","created_at","signature","__dt"
"21341","7","5.0","5.00","1610171568","1b6ee9a5d7636f9bd1a294e10b1e265d52729069f2992676dcacc1e050548ac6","2021-01-09 00:00:00.000"
"40329","11","10.0","10.00","1611827064","2c7c42e6276a0436d5c836304b85eab89dbd2a4ce846511b15b2aa442b0eec42","2021-01-28 00:00:00.000"
"21364","4","6.0","6.00","1610172282","a06c0d9861cf441322c14eee034d963749e990783aa74f869808a2d78bd14d16","2021-01-09 00:00:00.000"
"21645","11","25.0","25.00","1610178990","d951247591e9db04da4027db20e28d391729961ca1490172a35a2b2551aa71dc","2021-01-09 00:00:00.000"
"40247","7","4.0","4.00","1611824533","17b57ecc6d797425fcbf9676b6a95cdb07854fa121c21974af7c929b3f255c91","2021-01-28 00:00:00.000"
"57904","9","5.0","5.00","1613476079","f146fd1caf18212c98258daefaea29bc7332bf0f8244a6bb02b155dcc571e09b","2021-02-16 00:00:00.000"
"40126","7","1.0","1.00","1611819428","a771d42b63586adef42402ded879abef6757c76d05985517ab986c2f8a1c69f1","2021-01-28 00:00:00.000"
"22509","9","6.0","6.00","1610205560","c6093ea86507cc569a837d37d7587fba716bc4368fee0421d08ef858eb6fc2b0","2021-01-09 00:00:00.000"
"40383","15","10.0","10.00","1611828614","d717daaefcc09b747f672a628a56cc44a8f71e6dc11d7cb54dc9540060bfcc6d","2021-01-28 00:00:00.000"
"39854","4","50.0","50.00","1611809685","c2d5be6cfd384f2b56c7da2bf97a2d3182562a0d03c21f813e90a5e75fb94960","2021-01-28 00:00:00.000"
"40122","5","12.0","12.00","1611819393","d64cd7cce072016a2d29b9f24880af0b6b01a284c80042a4386e01238f274f94","2021-01-28 00:00:00.000"
"57725","6","16.0","16.00","1613461765","979ef0e670a3fda0fd5127e9a9704a70721dfd4ab92dffa045d6a6633db0cff8","2021-02-16 00:00:00.000"
"57869","10","7.0","7.00","1613472876","8536ef8875b26ae0e97c7f768e7ddbd4d589bfffa6c3ffa7b090edeab4b05898","2021-02-16 00:00:00.000"
"39909","6","1.0","1.00","1611811806","d0ac11177cc71c31a857c6330b51690696a540747e933b4cccf131e2fe0af8d5","2021-01-28 00:00:00.000"
"57661","3","13.0","13.00","1613459209","55fdfa1e7c1b4a4e77d5ee8e96c95601a08c2fc59ecd05626a5929e78007e067","2021-02-16 00:00:00.000"
"57750","17","25.0","25.00","1613464215","019665f2b20726fa5c36b7754039eba117e0b975ac4773183ed2b5c6922879a7","2021-02-16 00:00:00.000"
"57727","6","40.0","40.00","1613461857","a4ac46b94fd0d556faa4ca1b723fad9ef18fffa5c6c5f3afc1625dced3cc4626","2021-02-16 00:00:00.000"
"22436","9","8.0","8.00","1610202756","376530de79e96384e0db74f611fc7112607cec72ed63cb82db80d0bdba3be1fc","2021-01-09 00:00:00.000"
"65854","10","12.0","12.00","1615110574","77826e28bcade92fa79d87d837b8553fc8e7d0837efd4d2630a833dfb9e0da4d","2021-03-07 00:00:00.000"
"65730","9","10.0","10.00","1615101637","8fd83ac1750775e85be4ba927d6ba209793b3eae4d936789a0b6d29ec0507e48","2021-03-07 00:00:00.000"
"65796","19","51.0","50.00","1615106173","10f5e0d727e29455a628b75f46083283ef446d1530624427a719dec34873cc13","2021-03-07 00:00:00.000"
"65416","11","20.0","20.00","1615080768","3a71715cbe6f28fb15dab7124d0802feb99ca343bc4092d7402f00f22d0705d2","2021-03-07 00:00:00.000"
"65417","5","20.0","20.00","1615080858","68a42da4b0c09c3d35c22aa8c85b008286678b7be2fe77480c1031e91ec69183","2021-03-07 00:00:00.000"
"65896","11","6.0","6.00","1615112856","15a5125ef01c9e5dab3c40f8e55f6abbd414d01d5b43c6921a170bce351c1e03","2021-03-07 00:00:00.000"
"66039","3","1.0","1.00","1615119587","ac00617ec0a6b24628211db1a50b4ae6a9a5a47b17f73f2bcd346ed54e7c484d","2021-03-07 00:00:00.000"
"65409","15","20.0","20.00","1615079723","31df59ca99b6b0405344bd0190457d53ed2a4bbb0ab688dbbe4de5dcdcf366e4","2021-03-07 00:00:00.000"
"65525","9","12.0","12.00","1615089171","db02843e9e43dc4d05769a74d6ac9d429f9de10597ee64cf93851e6d1abd4191","2021-03-07 00:00:00.000"
"65761","9","10.0","10.00","1615104262","b294e4a4dde525aaf2f04d4544e9c0427aeb897420013b24841d9fec79acca24","2021-03-07 00:00:00.000"
"65727","6","5.0","5.00","1615101435","ed7bb864455acc981e564388fae2483196941c73b0e20f52ba64afe92323df58","2021-03-07 00:00:00.000"
"65444","19","14.0","14.00","1615082784","832aa1613d64e01d7ef4e804d9340115f2f7dbee70dcf8be6206f01a2909d511","2021-03-07 00:00:00.000"
"65603","12","10.0","10.00","1615092841","2f9730186ea36068346d36fdad4c90b863d7450cef1903e6a3ef8d2a3f1a060d","2021-03-07 00:00:00.000"
"65604","16","10.0","10.00","1615092841","58f092df06b47844455f102ceff8316e640b4ff3716cc65cab09c6ca307ec46f","2021-03-07 00:00:00.000"
"65653","11","20.0","20.00","1615097064","50812bddc4f4b85bb430cd09e8293c8f27c979bfd9454694c23718931e8cce14","2021-03-07 00:00:00.000"
"66154","15","1.0","1.00","1615124351","172592cd7667a0947b26acd5345df263636c57ddca0113e06752c836de058d6b","2021-03-07 00:00:00.000"
"65868","7","2.0","2.00","1615111664","90f81bb683723ada8e81cbf654ed8198b55a805c45183d9e04b0c7ce983a1937","2021-03-07 00:00:00.000"
"66007","12","13.0","13.00","1615118000","f5d1650101bd8300ba4b0466615b6b0a7bf0e6a65b5b3c5936e27efb4ed67ef4","2021-03-07 00:00:00.000"
"65736","9","10.0","10.00","1615101984","2f21db78bf60345970a01d63d5d20f002cb1ae9da9b421ed4d25570a87a58040","2021-03-07 00:00:00.000"
"65527","11","7.0","7.00","1615089254","0866f219e3989fcb707a8b5aac14c1eb8c2a980153560d8d735409857aeca7d2","2021-03-07 00:00:00.000"
"65700","14","8.0","8.00","1615098758","15e6df2c4738e355aafbb49263985773d155f58809d761cd5d8d731429f796f5","2021-03-07 00:00:00.000"
"66108","18","5.0","5.00","1615121993","a51ed0f81c29e6fa43199de50a8ecbba32add5cc9a7fc8e4089c3bff8448631d","2021-03-07 00:00:00.000"
"65522","10","10.0","10.00","1615088916","4a13ceef7d41f59f7d53dc209b15589ecb77746c0f15d358c71dbdf6dcf51e53","2021-03-07 00:00:00.000"
"52848","5","10.0","10.00","1613005036","71811eb02493b5078cadb29cdc9a4abfa9032de91d55f4f35ee8cd470a7dd21f","2021-02-11 00:00:00.000"
"65613","6","6.0","6.00","1615093187","7753ca20fcfe5f7f7e0575808b56343049829d3fca892c4798cda7146165a35b","2021-03-07 00:00:00.000"
"66116","5","15.0","15.00","1615122963","758764d9c1aa739803ad8bc55e5f44ace3542a3a9b2510dcb7d64d95b9aa4543","2021-03-07 00:00:00.000"
"65629","14","32.0","31.00","1615093999","1e38baec0e65e17d2eeab7cbeddfe493a67008d187ee04746f93a1dd396bab6e","2021-03-07 00:00:00.000"
"65405","14","22.0","21.00","1615079488","94797cdffc34d3791f2d5da39692a4850067423f2ff743884027ff33a1393c5e","2021-03-07 00:00:00.000"
"65848","2","20.0","20.00","1615109841","380587abe52ae89e569bdecd4274db72ab25e000d7915c5d7292d3bba1ba755d","2021-03-07 00:00:00.000"
"65458","7","27.0","26.00","1615084093","e27cb9b3e169a816671ec90ba5ae6fab9700c4d48aa5dd7b9af124c3a24e0871","2021-03-07 00:00:00.000"
"65867","7","12.0","12.00","1615111543","2bb5ef2f6ca3059d36f3af1352b5204c3d053975e2deeaf4b48b6baa515868e6","2021-03-07 00:00:00.000"
"65989","14","6.0","6.00","1615116782","53c84d0d4b10673d8c59d6ff9360d0a97feb721926f3a582ddcda534b9ee1322","2021-03-07 00:00:00.000"
"65821","7","10.0","10.00","1615107918","98c0311f9cb2f980b386d298ebcce465afcb916c78967d8c1369fa5501db1cb3","2021-03-07 00:00:00.000"
"65570","6","2.0","2.00","1615091570","a0da5fdd020fa6066bc52028c28399a3707757c07b9efae561b34c3322e0d83f","2021-03-07 00:00:00.000"
"65993","19","10.0","10.00","1615117321","a594d8f6f1be59e6dfd1e885a9f4d75a290513de0b37eea2e8241561942dd295","2021-03-07 00:00:00.000"
"65573","12","6.0","6.00","1615091691","2858bac87ca0988ebc0d5064ee2b365d01c4981504c2adb5cad194c9dbbdeeae","2021-03-07 00:00:00.000"
"66144","15","8.0","8.00","1615123906","a6009adc5b0a78bcc6478c10ded2ef2dfd76d1cc7b9efaaf5cd0d9d846006385","2021-03-07 00:00:00.000"
"66089","15","8.0","8.00","1615121439","bad4d5c60d2dbc48b4191e36b646aa940635aff9292c8d9466c08769fdc6c45a","2021-03-07 00:00:00.000"
"65955","11","1.0","1.00","1615115672","9618ee4e283f390804e35de76108f74b621115c3d3aee733deb400fd32303a70","2021-03-07 00:00:00.000"
"66011","15","12.0","12.00","1615118756","ff50c0d74aee0ac8eb25a938921e8c6a3be87d47cb2d244575f507d5ce4c3d80","2021-03-07 00:00:00.000"
"66030","15","2.0","2.00","1615119276","0946630d18b16ec4c255f26115119a281dbf62a386f0470f7b84624049e8c01d","2021-03-07 00:00:00.000"
"66146","10","14.0","14.00","1615124224","7756e1ee8e98b94ab8ceaa5cf07f5b2dda953bc0cd87fe908cd5075db8437216","2021-03-07 00:00:00.000"
"65625","17","10.0","10.00","1615093957","5f9f88a1e8561f66f5b9078a127ed769efb4ae3a77ce1aae2e414bd7d656bd41","2021-03-07 00:00:00.000"
"66088","9","1.0","1.00","1615121429","64d4d8499a3cf306dee26b74b317eb15076f9395036b4f36aff2d7417e94dc74","2021-03-07 00:00:00.000"
"52813","4","4.0","4.00","1613001976","e3bb4d363e6ce90fbb5f9b909e3ac66e6d3845e6900fe1ecb1332abf7ae4d7e6","2021-02-11 00:00:00.000"
"65800","15","10.0","10.00","1615106441","34bada08a88e3930302cb82d0a25ab154b9a1fe70de03f310f28adc1c5f33a07","2021-03-07 00:00:00.000"
"65861","19","1.0","1.00","1615111102","55bee1caa976469b2c7aebde3095d8b11603b5995afda3f81f3d2a62caf99edf","2021-03-07 00:00:00.000"
"65862","14","82.0","76.00","1615111104","891a763835d01e080b37b39d3245874ff93f8f2181fc558684e154bf11c3d79c","2021-03-07 00:00:00.000"
"65907","14","14.0","14.00","1615113784","cebf9f9697e1d54d696418b76f2bb5d501737f387a1ff33e96d45f89d91f99d4","2021-03-07 00:00:00.000"
"65656","7","5.0","5.00","1615097161","5228f0542cadf5ccf0b3232da244f5fdead5dda6a9748afb1f6edf248a21a473","2021-03-07 00:00:00.000"
"65741","2","1.0","1.00","1615102191","49c49c161c32211d319d991c0a94cb067c15185c5910dd421f648d4211061b0d","2021-03-07 00:00:00.000"
"65742","11","15.0","15.00","1615102193","a5110de1a12e054263303a5264e7ee4bee5c7854abc239ec5010e6a9306b60ec","2021-03-07 00:00:00.000"
"65808","7","25.0","25.00","1615107173","f81a34f550670681166e1794953f38983dedd5651af5321ee2c51d6ccb342486","2021-03-07 00:00:00.000"
"66061","9","40.0","40.00","1615120257","da97e1ab3e4dc56495fa995e27770546752121b8eee6424bf7a3dfa77768c200","2021-03-07 00:00:00.000"
"65864","15","7.0","7.00","1615111337","d8cd34ce67ad66c28344fe556aa94092d5b1b813e3ba840b82c322a63743f2ad","2021-03-07 00:00:00.000"
"52838","4","6.0","6.00","1613003819","4bfd835daad82fc247dba5500dc2a54a96defeec24baf12198acd968306331d3","2021-02-11 00:00:00.000"
"65707","6","10.0","10.00","1615099534","0a8209bdc251c883f2162958e14266dbd8b1751cadc5b6009cdd51dfbb57dc96","2021-03-07 00:00:00.000"
"66121","18","10.0","10.00","1615123395","16843dd09e520ed495a4714061b2656bd1cb9ea9597240888a6e388682b54ca6","2021-03-07 00:00:00.000"
"65902","14","2.0","2.00","1615113665","c145d90d438212a78400ba7dec61bba5ec94a049cab58987496aed0676e18351","2021-03-07 00:00:00.000"
"65886","19","8.0","8.00","1615112343","743dd0eca2cd9ad5c385f94fe3a6481f16508d50ce3139abe52e5304f63ba792","2021-03-07 00:00:00.000"
"65767","14","14.0","14.00","1615104398","4bd6adceebd879789dc0e29f47649683e718291af2577b12b7f16e4eb2777ed1","2021-03-07 00:00:00.000"
"65779","19","20.0","20.00","1615105447","69d6ac06f5325bf0cefa5384705ee55767fd2a9fd6a9d32aa313227afd09f95a","2021-03-07 00:00:00.000"
"65464","13","30.0","30.00","1615084699","f47fcca1c1d09a88f55684d0f86f38622a892eb248ab0076db70a22b5eccdb59","2021-03-07 00:00:00.000"
"65738","9","5.0","5.00","1615102032","69ef03b7d7899954b07cb9cad50ee3265ddd0cfeef74827561bae7624d7e684d","2021-03-07 00:00:00.000"
"65739","2","3.0","3.00","1615102044","2edad3bf5fbc22ceea8b3e373084af13ffdc40f93b10f073186c1dd82004a0a8","2021-03-07 00:00:00.000"
"65983","10","14.0","14.00","1615116550","acebda8056b2b5fc84286515e1aacd291da3358d00a709aea22c0a830a7681ce","2021-03-07 00:00:00.000"
"65616","6","1.0","1.00","1615093200","1528d4a8de77aba00e6cacb47d826150098ef7101324cc655ddd64055abb3b39","2021-03-07 00:00:00.000"
"65611","14","30.0","30.00","1615093134","b64f5c4cc41e73f2c8f5e919e0362196a101153b603d8888fd6be1fdf042cd34","2021-03-07 00:00:00.000"
"65508","3","10.0","10.00","1615087311","273301c3ce1e4fdca8e7b704f0ef0a3eb4ecb1dfa63eff47b188b82c20092b19","2021-03-07 00:00:00.000"
"65917","19","6.0","6.00","1615114154","2776f334eccf967e3d6ef66074895c164eae6559b23e39c73475766b94dcbe3b","2021-03-07 00:00:00.000"
"65833","15","14.0","14.00","1615108349","f144ec2401e8e5bf9091cba14a94ab68538acac1bf7f428dc190b442f1a7d1e2","2021-03-07 00:00:00.000"
"66031","12","10.0","10.00","1615119418","ef80ba2d020d1959823a7ff131d408659cb72710d8bd18ffa9ffc88b5c0cb14b","2021-03-07 00:00:00.000"
"65609","12","6.0","6.00","1615093018","1f05d9cb2241c9f3a9ac74906dce4f380fd077d9291dd88fb4031606ce5de7ed","2021-03-07 00:00:00.000"
"66145","15","6.0","6.00","1615124143","20fed887d78e9fd14606538bd7d823d877d8afe0ca2b0a97a968e8c34a3f22e3","2021-03-07 00:00:00.000"
"65414","11","40.0","40.00","1615080498","5f4c585d807fb3c847828c6cd03f88cd613bd0128ba9700a9ed8a540b029176c","2021-03-07 00:00:00.000"
"52828","5","12.0","12.00","1613003254","aaf58b653459d022ac8f58f64066bcdc53711661cc44f5e249a4e22bf09b60cc","2021-02-11 00:00:00.000"
"66106","14","14.0","14.00","1615121814","451642ed6546ba74e521646cb339af0b441fb4da3bcfe1ab43b414aae6354179","2021-03-07 00:00:00.000"
"65561","10","20.0","20.00","1615091405","84745dcb82df9cf3a65ac96b216568e9e1070fe698bc21e7a6bda83854f181a8","2021-03-07 00:00:00.000"
"65913","14","5.0","5.00","1615114037","96fe5e539c549c3fbb06c2573e683b63dbfc6b087ee1457577aac99d45f58889","2021-03-07 00:00:00.000"
"66117","18","10.0","10.00","1615123160","d46065e05e0071491b5ed8faf0937f5f9fbdbad2b7e9ee301c8109f1e0aed021","2021-03-07 00:00:00.000"
"65701","14","6.0","6.00","1615098832","1478edeaa73ff52e2e3be52653fb5623521e1f0ffbb4edb2f492a3899b7dc9c1","2021-03-07 00:00:00.000"
"65619","10","16.0","16.00","1615093691","2e2bfb6f63bfd7c9817633d7f8d48767e70f062b0ab860e8b18ac84b38e20e4c","2021-03-07 00:00:00.000"
"65890","9","7.0","7.00","1615112708","c5b62aef74217d48c9373ab7b9c977ad2a012b6acb3fa0637201708d0d8de01e","2021-03-07 00:00:00.000"
"65545","6","15.0","15.00","1615090666","64a20371849b0e4081f9f0cbca41b04985c125585a5a36c5cb732c6b5c80c9c9","2021-03-07 00:00:00.000"
"66085","10","20.0","20.00","1615121221","2a6fc8e327d539fd6d5d6bf7f3340c2d1fdbb2f46bd9b5fabebb8e08d8e60763","2021-03-07 00:00:00.000"
"65831","14","14.0","14.00","1615107999","b6c4d54a439ff139fb7f41e452e2b696cd01ab920b182d9fc4ba8b6263ff462d","2021-03-07 00:00:00.000"
"65922","10","16.0","16.00","1615114226","e16c63352ebb23f1ddc4934db3d380abcf6f71b4fc014180f10559ba2182157f","2021-03-07 00:00:00.000"
"66128","7","14.0","14.00","1615123574","6df6b10c4039e7458428fe80134cc234c64930b0f6a07ee794dec8ff04df6fff","2021-03-07 00:00:00.000"
"65544","14","6.0","6.00","1615090612","230d6c0b8ea771231965e08e82beb1e0d00e0e96a10c8c5ba66bcde24f66a947","2021-03-07 00:00:00.000"
"65874","14","14.0","14.00","1615111770","edcbf9060303666704defe604ec86bc02bbdaea5daf07576cf5d6784dd1d543b","2021-03-07 00:00:00.000"
"65992","19","20.0","20.00","1615117260","3783b3488548bb528cba5e7881b0d7cc8a5effad884ceeeb1c940af9b8987710","2021-03-07 00:00:00.000"
"65482","19","10.0","10.00","1615086486","2dd0739a11281ab717233b7bc5fef6b876ec28392a5d6bebe84acbe46ea64d25","2021-03-07 00:00:00.000"
"65663","7","1.0","1.00","1615097630","7286cd6aabd999be61277b3fec38b0bc38bad60ceb7e40d828574d86d16c3a75","2021-03-07 00:00:00.000"
"65664","5","20.0","20.00","1615097631","1879e479381fdda1607f3ceb7417a24f9b357e81f838b747f7b45cc52c3a0ba0","2021-03-07 00:00:00.000"
"65630","17","1.0","1.00","1615094048","30d23f58375c65d78244e442dc372f6494681f0bbc3f947e43f741762aadee04","2021-03-07 00:00:00.000"
"65740","4","6.0","6.00","1615102162","3c4486d1cb051fd87a000366cc436619f7425eca629723c61d61e36b4c43a035","2021-03-07 00:00:00.000"
"65655","7","1.0","1.00","1615097151","770243029d47ab22a4fa16347364cadaa65040e0b66a24680f4ff174ea8c955a","2021-03-07 00:00:00.000"
"65471","11","10.0","10.00","1615085533","4b4ecf46ad2a3551882db108247554f5ae56ba99648985eccaf63413040409e2","2021-03-07 00:00:00.000"
"65554","10","1.0","1.00","1615091151","fbb4bddf44770a1feb8d1297e8efbb4389f500dc0db25cf31acaf46d5aeb64a0","2021-03-07 00:00:00.000"
"65555","11","20.0","20.00","1615091153","b04f9920d454f83cd44b1afa5aab74733a65573b0ba69d7230281934fed6b2c1","2021-03-07 00:00:00.000"
"66063","18","10.0","10.00","1615120275","16b5e9d0546f0e19d0aa5129d8bf0512e6f0b78c71c9bde766996f3b41ab7ebd","2021-03-07 00:00:00.000"
"66034","19","10.0","10.00","1615119490","0b8b114c3ce7638401a2ee89828e4b76452b64132f007492d5f87eb11872480c","2021-03-07 00:00:00.000"
"66013","18","2.0","2.00","1615118895","b3f53b1bdf5e0d4cce4b12387a0f3ca90e9ca04f0c952c4f8cf47e7bb48a2ff7","2021-03-07 00:00:00.000"
"66041","3","13.0","13.00","1615119607","6992a71111167384643c4077ebfb27558d04ba4b9446a60d4b991f501dc8e6da","2021-03-07 00:00:00.000"
"65865","14","10.0","10.00","1615111368","b386177097a2a8961bb49fa87c353223b1df9f989ffdf395820f73c5fee09ca0","2021-03-07 00:00:00.000"
"65852","13","11.0","11.00","1615110334","49aaa48b3979730df16673e8c679b51229c1c5d63085be138655610ba909063f","2021-03-07 00:00:00.000"
"53009","3","14.0","14.00","1613014729","9f145c781a1a28694f515b57409cadf9e71d6da90e5c9757817265ce52113f91","2021-02-11 00:00:00.000"
"49632","19","4.0","4.00","1612669910","2c23a000fc67bb93ef2a18b9c0604b7aafc9103ea5079bfbac84c95dbcc27833","2021-02-07 00:00:00.000"
"52946","14","10.0","10.00","1613012411","68899de73df6c9ab4837e5695587213b57403cbda0d4be7728bae3cab08f4266","2021-02-11 00:00:00.000"
"49456","9","40.0","40.00","1612664318","404ed49c315c56fc40fe0e280ffbe3a05f802d5aadbb3282fa81741888691a17","2021-02-07 00:00:00.000"
"49470","9","40.0","40.00","1612664897","944ed3b92f34cc045176a28c62fe81c4bbc746bb4d4192f5033b899500f59e97","2021-02-07 00:00:00.000"
"53025","7","5.0","5.00","1613015525","a4e1d367c66b256f4fc9dd5fea807c721002a19274162de696b47f5acf25c2ad","2021-02-11 00:00:00.000"
"53472","9","1.0","1.00","1613035764","0012e481cd87bf4262c7febf0bfcaf35c138bb67b344c7a9272972f99e17712e","2021-02-11 00:00:00.000"
"66177","18","20.0","20.00","1615127009","1e8568c449728aa056173e1f545aa72acfd6a7a64a457c7e24fb9a4f8783f730","2021-03-07 00:00:00.000"
"66227","6","2.0","2.00","1615149920","59951e5bea41f1ed29e6d0a797602b83535cf83a8a62164d0e5e4a86389eb65b","2021-03-07 00:00:00.000"
"53469","16","5.0","5.00","1613035659","4476c02c5ac05191b0177479667ab89dc7262503228fb8774a658a0ab1d668dc","2021-02-11 00:00:00.000"
"66231","11","2.0","2.00","1615155971","89c52ab86d31dd413e116214bc8f69633687edd0f7dd0e5be6d9b5ecbccd9cc3","2021-03-07 00:00:00.000"
"66167","3","20.0","20.00","1615126226","53e7900056c757db175b43ddcba481b291cc4dcdadc69599403e20fe6c325059","2021-03-07 00:00:00.000"
"66166","15","6.0","6.00","1615126049","451c6cc7f68091ece10dd496ae6c13f50f7800895034104a849c42e790a7dc74","2021-03-07 00:00:00.000"
"59800","11","20.0","20.00","1613881452","a06d176913fb114f7884c6a5a00a2c232d47ceee053d3c4dc7023dabdb73aa84","2021-02-21 00:00:00.000"
"66187","6","40.0","40.00","1615129107","e3f74a153e292ab5b089ff11c9281eeadb71dec5f97c32037a57d701e6a825d0","2021-03-07 00:00:00.000"
"53514","16","14.0","14.00","1613039646","5665cfa10e76c10d3ed21a39766d37291f38ae9b59845c9311c0ffbdee17df08","2021-02-11 00:00:00.000"
"53547","14","20.0","20.00","1613042465","29e2a646c444c449e3fd43e8a8149abff6508b0f92376901942a3c44eddf8415","2021-02-11 00:00:00.000"
"49519","7","7.0","7.00","1612666747","cefa2c48d8b8460f5e2dba06eea5938cc0b7fa5759732c67ebf8d8884a3194c6","2021-02-07 00:00:00.000"
"52885","2","10.0","10.00","1613007755","7e10029e5a7222170e6f05d19bd68e7fe0d4de3107ffcb1440952736ddb7c37d","2021-02-11 00:00:00.000"
"53535","6","5.0","5.00","1613041274","cabcac1cae05dfb2fdfb2e5e8e07b7c03d4626fa70cb96800d1130570a9640fa","2021-02-11 00:00:00.000"
"66219","15","5.0","5.00","1615138402","54e3e822d5fa2bf07f5e67bbed041c2e3cad9deed0fa6d1169964ae03f9040bb","2021-03-07 00:00:00.000"
"59771","11","31.0","30.00","1613880363","f83db85d9292a01912540dac4f99711e69257934cffed675c40c29219e7174f8","2021-02-21 00:00:00.000"
"59851","18","3.0","3.00","1613882649","8b1019d1e648b75a505e7233a2445a42432789274f5883ea622bcc3b7ea03d8e","2021-02-21 00:00:00.000"
"49594","2","3.0","3.00","1612668434","00b98c06b1d22246ddad3110fe083a1c0b2d993ff0021dfdafedda91d1ab015a","2021-02-07 00:00:00.000"
"53291","9","20.0","20.00","1613027611","5c583f672269b42a1e1cbcfa3bf3d1aaf7592d83e2625d227b440c596e7ba5c8","2021-02-11 00:00:00.000"
"59642","18","24.0","23.00","1613876458","6d1888a7b5d4f6792ad6b816cc801540fd7d3842308fd5ee67e11a54aa15f720","2021-02-21 00:00:00.000"
"53304","3","3.0","3.00","1613028628","bb6e57cd18615f08666f0d79ddc26c7508aae9dcab6abc6f3723f04d7cce8550","2021-02-11 00:00:00.000"
"66226","6","1.0","1.00","1615149892","3ff8ff85d5fa9cc05cc76267311b0f51941243a8fc51a834e625ea554b5f5be9","2021-03-07 00:00:00.000"
"59873","11","12.0","12.00","1613883555","c77c7c9acfdb5e987948bdf2fbf6fd0d34d55bd918553d39d6b3660c7ac07110","2021-02-21 00:00:00.000"
"52888","5","5.0","5.00","1613008162","abbfaca8ea24952b6a7bf05cebae14b9befeb31565b073ce05e566659618cf1e","2021-02-11 00:00:00.000"
"53471","16","5.0","5.00","1613035685","f1a62b659a608bd63ca7065b045c9383b0315fae88f5a095052081e70c0ff402","2021-02-11 00:00:00.000"
"60207","11","5.0","5.00","1613896833","1a10dbce9aa57ee75a5da6c9af757de5508fedc4548bf1275983c3dc63eacb6f","2021-02-21 00:00:00.000"
"50157","11","8.0","8.00","1612686887","cf0bd7f50153d6b1137d461b836e387dda728daead970ff2f7e29573b18df827","2021-02-07 00:00:00.000"
"49962","14","75.0","70.00","1612681653","2abbdd86401147a458d65f2b593fa3b714469f8988d7a1786cbe458737b55010","2021-02-07 00:00:00.000"
"53448","16","40.0","40.00","1613033799","45360712d57d9f108f153f3f0f478437cd2a6c63ae36fb0a4f69246e8c1245ae","2021-02-11 00:00:00.000"
"60063","9","20.0","20.00","1613890524","de4daeecd5d99671a21c1698862a291ddfa86995839517abe09be524730e9ac9","2021-02-21 00:00:00.000"
"60212","11","6.0","6.00","1613897043","a3eec1c85f66ed88d991cdd443c8f59a58933ac4c840dac5e2b5c41e4da6d8a7","2021-02-21 00:00:00.000"
"60213","3","6.0","6.00","1613897060","21350e1bc089c76e23bb9b937d278fba652e9d1779c92ba44ebc00be86e9df3c","2021-02-21 00:00:00.000"
"59904","5","20.0","20.00","1613884573","d9bac84b106c295997e79a2252f36b5783784be6c704299853a0b3ea800ca444","2021-02-21 00:00:00.000"
"60511","5","21.0","20.00","1613908584","3d6bd6aa2ad19934e241c8a54cd864b5d4840c2ac019645d73d8f9ce675aa7bd","2021-02-21 00:00:00.000"
